"","synonyms","id"
"5065","Myospalax komurai",3608556
"5066","Myospalax epsilanus",618100
"5067","Myospalax spilurus",618100
"5068","Vespertilio albescens",353889
"5069","Myotis goudoti anjouanensis",434436
"5070","Pipistrellus annectans",488513
"5071","Vespertilio atacamensis",175290
"5072","Vespertilio australis",3613644
"5073","Vespertilio lucifugus austroriparius",363026
"5074","Vespertilio austroriparius",363026
"5075","Myotis bechsteini",342718
"5076","Myotis ghidinii",342718
"5077","Vespertilio bechsteinii",342718
"5078","Myotis favonicus",342718
"5079","Myotis californica",235788
"5080","Myotis blasii",353431
"5081","Myotis pellucens",353431
"5082","Myotis bureschi",353431
"5083","Myotis dasypus",353431
"5084","Vespertilio capaccinii",353431
"5085","Myotis majori",353431
"5086","Myotis megapodius",353431
"5087","Vespertilio chiloensis",175299
"5088","Vespertilio chinensis",535369
"5089","Vespertilio ciliolabrum",586288
"5090","Myotis velifer cobanensis",3613685
"5091","Myotis major",353897
"5092","Vespertilio dasycneme",353897
"5093","Myotis limnophilus",353897
"5094","Vespertilio davidii",849319
"5095","Myotis neglectus",1080294
"5096","Myotis budapestiensis",1080294
"5097","Myotis ciliati",1080294
"5098","Myotis schrankii",1080294
"5099","Myotis rufescens",1080294
"5100","Myotis emarginata",1080294
"5101","Vespertilio fimbriatus",885003
"5102","Myotis fimbriata",885003
"5103","Myotis formosus flavus",80282
"5104","Myotis sp. XT-2007",80282
"5105","Myotis formosa",505486
"5106","Vespertilio goudotii",31985
"5107","Myotis brandtii gracilis",292390
"5108","Myotis mystacinus hajastanicus",888165
"5109","Myotis hasselti",353891
"5110","Vespertilio insularum",3613641
"5111","Myotis keeni",586294
"5112","Vespertilio subulatus keenii",586294
"5113","Vespertilio keenii",586294
"5114","Myotis septentrionalis",687557
"5115","Vespertilio laniger",911474
"5116","Vespertilio leibii",217241
"5117","Myotis ciliolabrum",586288
"5118","Vespertilio longipes",860274
"5119","Vespertilio macropus",249353
"5120","Myotis macrotarsa",353886
"5121","Vespertilio melanorhinus",3613687
"5122","Myotis montivaga",353888
"5123","Myotis nigrofuscus",353458
"5124","Myotis collaris",353458
"5125","Myotis bulgaricus",353458
"5126","Myotis rufofuscus",353458
"5127","Myotis schrankii",1080294
"5128","Myotis schinzii",353458
"5129","Myotis lugubris",353458
"5130","Myotis humeralis",353458
"5131","Myotis mystacina",353458
"5132","Myotis mystacinus nipalensis",840250
"5133","Myotis lucifugus occultus",3613677
"5134","Vespertilio oreias",3613655
"5135","Myotis blythii oxygnathus",743482
"5136","Myotis blythii oxyghnatus",743482
"5137","Vespertilio oxygnathus",743482
"5138","Myotis daubentonii petax",95269
"5139","Myotis sp. AVB-2008",4118280
"5140","Myotis pruinosa",423040
"5141","Myotis blythii punicus",1015040
"5142","Myotis bylthii punicus",1015040
"5143","Myotis blythi punicus",1015040
"5144","Myotis pilosus",31968
"5145","Vespertilio ricketti",31968
"5146","Pipistrellus ridleyi",363061
"5147","Myotis simus riparius",267991
"5148","Myotis riparia",267991
"5149","Myotis rossetii",964601
"5150","Glischropus rosseti",964601
"5151","Vespertilio ruber",878678
"5152","Myotis formosus rufoniger",3613645
"5153","Vespertilio gryphus septentrionalis",687557
"5154","Myotis sima",1066079
"5155","Vespertilio tricolor",450621
"5156","Myotis nattereri tschuliensis",569194
"5157","Myotis formosus watasei",80285
"5158","Scotophilus welwitschii",746782
"5159","Myotis zenati",7067899
"5160","Otomys sloggetti",433648
"5161","Myotomys sloggetti basuticus",433648
"5162","Myotomys sloggetti jeppei",433648
"5163","Myotomys robertsi",433648
"5164","Otomys turneri",433648
"5165","Otomys unisulcatus",647417
"5166","Myotomys unisulcatus albaniensis",647417
"5167","Otomys unisulcatus bergensis",647417
"5168","Otomys unisulcatus grantii",647417
"5169","Otomys broomi",647417
"5170","Myotragus balearicu",204078
"5171","Myrmecophaga centralis",490538
"5172","Tamandua tridactyla",490538
"5173","Mystacina tuberculata robusta",3613563
"5174","Mystromys albicaudatus fumosus",91072
"5175","Mystromys albipes",91072
"5176","Paradoxurus binotatus",1088403
"5177","Paradoxurus hamiltonii",1088403
"5178","Gazella granti",346068
"5179","Gazella soemmerringii",702501
"5180","Antilope soemmerringi",702501
"5181","? soemmerringii",702501
"5182","Sciurus melanotis",672836
"5183","Nannospalax ehrenbergi ceyhanus",340153
"5184","Nannospalax ehrenbergi var. ceyhanus",340153
"5185","Nannospalax ehrenbergi golani",590166
"5186","Spalax golani",590166
"5187","Nannospalax ehrenbergi judaei",888792
"5188","Spalax judaei",888792
"5189","Epomophorus veldkampii",553120
"5190","Cercopithecus larvatus",860954
"5191","Nasalis larvatus orientalis",860954
"5192","Nasalis recurvus",860954
"5193","Cercopithecus nasica",860954
"5194","Simia capistratus",860954
"5195","Viverra narica",736280
"5196","Nasuella olivacea meridensis",1030928
"5197","elevated to species Nasuella meridensis Helgen et al. 2009",1030928
"5198","Nasua olivacea lagunetae",1030921
"5199","Nasua olivacea",1030921
"5200","Natalus stramineus natalensis",3613952
"5201","Natalus stramineus espiritosantensis",3613952
"5202","Natalus espiritosantensis",3613952
"5203","Tadarida espiritosantensis",3613952
"5204","Spectrellum macrourum",3613952
"5205","Myotis espiritosantensis",3613952
"5206","Natalus stramineus saturatus",120205
"5207","Natalus stramineus tronchonii",190917
"5208","Natalus tumidirostris continentis",190917
"5209","Phodotes tumidirostris continentis",190917
"5210","Natalus tumidirostris haymani",190917
"5211","Natalus tumidirostris tumidirostris",190917
"5212","Microhydromys musseri",48240
"5213","Pseudohydromys musseri",48240
"5214","Neacomys sp. v NH-2017",7067262
"5215","? gunningi",909649
"5216","Amblysomus gunningi",909649
"5217","Amblysomus julianae",909638
"5218","Bolomys lactens",39189
"5219","Necromys sp. OMNH 34512",39189
"5220","? lactens",39189
"5221","Zygodontomys tapiropoanus",115476
"5222","Zygodontomys tapirapoanus",115476
"5223","Bolomys punctulatus",3608374
"5224","? punctulatus",90065
"5225","Nectomys melanius",3608236
"5226","Nectomys parvipes",3608236
"5227","Nectomys squamipes pollens",885389
"5228","Mus squamipes",885389
"5229","Nemorhaedus cranbrooki",5223235
"5230","Microtus clarkei",630916
"5231","Volemys clarkei",630916
"5232","? clarkei",630916
"5233","Lasiopodomys fuscus",818953
"5234","Microtus fuscus",818953
"5235","? fuscus",92738
"5236","Microtus irene",544111
"5237","Pitymys irene",544111
"5238","? irene",544111
"5239","Microtus oniscus",544111
"5240","Microtus leucurus",662405
"5241","Phaiomys leucurus",662405
"5242","Pitymys leucurus",662405
"5243","Phaiomys everesti",662405
"5244","Microtus waltoni petulans",662405
"5245","Arvicola blythi",662405
"5246","Microtus tsaidamensis",662405
"5247","Microtus strauchi",662405
"5248","Microtus waltoni",662405
"5249","Neodon sp. LY-2011",5340674
"5250","Microtus sikimensis",48249
"5251","Arvicola thricolis",48249
"5252","Neofelis nebulosa diardi",882766
"5253","Felis diardi",882766
"5254","Neofiber alleni nigrescens",404165
"5255","Neofiber alleni exoristus",404165
"5256","Neofiber alleni apalachicolae",404165
"5257","Neofiber alleni struix",404165
"5258","Hylomys hainanensis",736215
"5259","Akodon bogotensis",3608362
"5260","Acodon bogotensis",3608362
"5261","Monachus schauinslandi",180367
"5262","Phoca schauinslandi",180367
"5263","Monachus tropicalis",3612943
"5264","Cystophora antillarum",3612943
"5265","Phoca tropicalis",3612943
"5266","Micronycteris pusilla",3613584
"5267","Neophascogale lorentzi",1029247
"5268","Zalophus lobatus",273179
"5269","Arctocephalus lobatus",273179
"5270","Arctocephalus williamsi",273179
"5271","Zalophus williamsi",273179
"5272","Arctocephalus cinerea",273179
"5273","Neophoca lobata",273179
"5274","Eumetopias lobatus",273179
"5275","Arctocephalus australis",796568
"5276","Otaria albicollis",273179
"5277","Eumetopias cinerea",273179
"5278","Otaria cinerea",273179
"5279","Otaria australis",273179
"5280","Eptesicus brunneus",176321
"5281","Neoromicia bruneus",176321
"5282","Neoromicia brunnea",176321
"5283","Vesperugo brunneus",176321
"5284","Eptesicus capensis",781533
"5285","Neoromicia melckorum",7067901
"5286","Eptesicus melckorum",7067901
"5287","Vesperugo flavescens",3613788
"5288","Eptesicus flavescens",3613788
"5289","Eptesicus guineensis",3613785
"5290","Pipistrellus helios",3613811
"5291","Eptesicus malagasyensis",450562
"5292","Eptesicus somalicus malagasyensis",450562
"5293","Neoromicia somalicus malagasyensis",450562
"5294","Eptesicus matroka",514381
"5295","Vespertilio matroka",514381
"5296","Eptesicus melckorum",7067901
"5297","Hypsugo nanus",286103
"5298","Neoromicia nana",286103
"5299","Pipistrellus nanus",286103
"5300","Eptesicus rendalli",687562
"5301","Neoromicia sp. SRH-2012",1026886
"5302","Eptesicus somalicus",826854
"5303","Neoromicia somalica",826854
"5304","Neoromicia sp. AH-2016",7067905
"5305","Eptesicus tenuipinnis",450792
"5306","Eptesicus zuluensis",450569
"5307","Hylomys sinensis",223813
"5308","Neotoma lepida bensoni",15637
"5309","Neotoma lepida aureotunicata",15637
"5310","Neotoma lepida harteri",15637
"5311","Neotoma lepida devia",15637
"5312","Neotoma lepida flava",15637
"5313","Neotoma auripila",15637
"5314","Neotoma fuscipes annectens",503776
"5315","Neotoma fuscipes perplexa",503776
"5316","Neotoma fuscipes bullatior",503776
"5317","Neotoma fuscipes riparia",503776
"5318","Neotoma fuscipes fuscipes",503776
"5319","Neotoma monochroura",503776
"5320","Neotoma splendens",503776
"5321","Neotoma albigula leucodon",83673
"5322","Neotoma albigula subsolana",83673
"5323","Neotoma albigula melas",83673
"5324","Neotoma leucodon zacatecae",83673
"5325","Neotoma albigula robusta",83673
"5326","Neotoma albigula warreni",83673
"5327","Neotoma montezumae",83673
"5328","Neotoma intermedia durangae",83673
"5329","Neotoma latifrons",83673
"5330","Neotoma fuscipes macrotis",435503
"5331","Neotoma fuscipes cnemophila",435503
"5332","Neotoma macrotis simplex",435503
"5333","Neotoma fuscipes mohavensis",435503
"5334","Neotoma fuscipes streatori",435503
"5335","Neotoma fuscipes martirensis",435503
"5336","Neotoma fuscipes dispar",435503
"5337","Neotoma fuscipes luciana",435503
"5338","Neotoma pennsylvanica",381420
"5339","Neotoma albigula melanura",1046848
"5340","Neotoma intermedia melanura",156843
"5341","Neotoma micropus planiceps",994834
"5342","Neotoma micropus littoralis",994834
"5343","Neotoma micropus canescens",994834
"5344","Neotoma micropus leucophaea",994834
"5345","Neotoma macropus surberi",994834
"5346","Stephen's woodrat",15638
"5347","Neotoma stephensi relicta",15638
"5348","Capra pygmea",3611683
"5349","Lutreola macrodon",3612712
"5350","Mustela macrodon",3612712
"5351","Lutreola vison antiquus",3612712
"5352","Mustela vison",310482
"5353","Lutreola vison",310482
"5354","Putorius vison",310482
"5355","Oryzomys albigularis",509370
"5356","Oryzomys moerex",509370
"5357","? albigularis",509370
"5358","Oryzomys auriventer",3608332
"5359","Oryzomys caracolus",3608289
"5360","Oryzomys devius",3608322
"5361","Oryzomys keasyi",3608301
"5362","Oryzomys keaysi",3608301
"5363","Nephelomys livipes",775473
"5364","Oryzomys levipes",775473
"5365","Oryzomys meridensis",3608311
"5366","Nesokia dukelskiana",784789
"5367","Nesokia bailwardi",784789
"5368","Nesokia huttoni satunini",784789
"5369","Nesokia scullyi",784789
"5370","Mus huttoni",784789
"5371","Nesokia brachyura",784789
"5372","Meriones myosurus",784789
"5373","Nesokia griffithi",784789
"5374","Nesokia insularis",784789
"5375","Nesokia buxtoni",784789
"5376","Nesokia bacheri",784789
"5377","Nesokia boettgeri",784789
"5378","Nesokia suilla",784789
"5379","Mus hardwickei",784789
"5380","Nesokia legendrei",784789
"5381","Nesokia beaba",784789
"5382","Lepus netscheri",152814
"5383","Hallomys audeberti",350331
"5384","Stenomys ceramicus",3610221
"5385","Nesoryzomys indefessus narboroughi",611137
"5386","Urotrichus gibbsii",799585
"5387","Daptomys oyapocki",3608202
"5388","Daptomys venezuelae",3608201
"5389","Glauconycteris superba",7067860
"5390","Chalinolobus superbus",3613633
"5391","Nivivneter brahma",323397
"5392","Niviventer coxingi",165538
"5393","Mus coxinga",165538
"5394","Epimys barussanus",474768
"5395","Rattus cremoriventer malawali",474768
"5396","Rattus cremoriventer sumatrae",474768
"5397","Rattus cremoriventer cretaceiventer",474768
"5398","Epimys spatulatus",474768
"5399","Mus kina",474768
"5400","Mus gilbiventer",474768
"5401","Epimys solus",474768
"5402","Epimys mengurus",474768
"5403","Mus flaviventer",474768
"5404","Niviventer bukit",751173
"5405","Rattus bukit",751173
"5406","Rattus fulvescens",751173
"5407","Epimys jerdoni pan",751173
"5408","Rattus huang vulpicolor",751173
"5409","Rattus lepturus besuki",751173
"5410","Rattus bukit temmincki",751173
"5411","Rattus bukit lieftincki",751173
"5412","Rattus bukit lepturoides",751173
"5413","Rattus bukit treubii",751173
"5414","Rattus flavipilis minor",751173
"5415","Rattus bukit condorensis",751173
"5416","Mus huang",751173
"5417","Epimys jerdoni marinus",751173
"5418","Rattus blythi mekongis",751173
"5419","Rattus flavipilis",751173
"5420","Rattus bukit baturus",751173
"5421","Epimys lepidus",751173
"5422","Mus octomammis",751173
"5423","Mus caudatior",751173
"5424","Rattus blythi",751173
"5425","Epimys orbus",751173
"5426","Epimys gracilis",751173
"5427","Mus ling",751173
"5428","Mus cinnamomeus",751173
"5429","Leggada jerdoni",751173
"5430","Rattus wongi",751173
"5431","Rattus bukit jacobsoni",751173
"5432","Mus bukit",751173
"5433","Niviventer fulvescens huang",912452
"5434","Rattus lepturus fredericae",3608767
"5435","Rattus lepturus maculipectus",3608767
"5436","Rattus niviventer",977036
"5437","Epimys lepcha",977036
"5438","Rattus confucianus lotipes",871751
"5439","Rattus bukit champa",871751
"5440","Hylobates concolor gabriellae",847446
"5441","Hylobates gabriellae",847446
"5442","Hylobates hainanus",492226
"5443","Hylobates concolor hainanus",492226
"5444","Hylobates concolor leucogenys",1029454
"5445","Hylobates concolor leucogyneus",1029454
"5446","Hylobates leucogenys",1029454
"5447","Hylobates leucogenys leucogenys",1029454
"5448","Nomascus leucogenys leucogenys",1029454
"5449","Nomascus leukogenys",1029454
"5450","Nomascus concolor nasutus",440190
"5451","Hylobates nasutus",440190
"5452","? nasutus",407019
"5453","Hylobates concolor nasutus",440190
"5454","Hylobates concolor siki",995043
"5455","Nomascus leucogenys siki",995043
"5456","Macropus agilis",42493
"5457","Osphranter stirtoni",42493
"5458","Halmaturus agilis",42493
"5459","Halmaturus siva",42493
"5460","Halmaturus binoe",42493
"5461","Dorcopsis aurantiacus",42493
"5462","Macropus papuanus",42493
"5463","Macropus papuensis",42493
"5464","Halmaturus jardinii",42493
"5465","Halmaturus crassipes",42493
"5466","Macropus dorsalis",939162
"5467","Halmaturus dorsalis",939162
"5468","Macropus irma",367278
"5469","Halmaturus irma",367278
"5470","Macropus manicatus",367278
"5471","Macropus parma",983286
"5472","Macropus parryi",372371
"5473","Limnotherium affine",4941696
"5474","Limnotherium tyrannus",4941696
"5475","Notharctus pugnax",4941696
"5476","Thinolestes anceps",4941696
"5477","Hipposyus formosus",4941696
"5478","Notharctus osborni",4941696
"5479","Notharctus anceps",4941696
"5480","Notharctus formosus",4941696
"5481","Tomitherium rostratum",4941696
"5482","Notharctus affinis",4941696
"5483","Notharctus tyrannus",4941696
"5484","Phlaocyon willistoni",3612516
"5485","Phlaocyon annectens",3612516
"5486","Bassariscops willistoni",3612516
"5487","Leptocyon gregorii",3612591
"5488","Hesperocyon gregorii",3612591
"5489","Archaeocyon leptodus",4117986
"5490","Hesperocyon leptodus",4117986
"5491","Cynarctoides roii",3612631
"5492","Cormocyon roii",3612631
"5493","Leptocyon vulpinus",3612589
"5494","Cynodesmus vulpinus",3612589
"5495","Sorex crawfordi",638163
"5496","Spermophilus adocetus",934737
"5497","? adocetus",934737
"5498","Spermophilus annulatus",359117
"5499","Notomys alexis everardensis",136543
"5500","Notomys alexis reginae",136543
"5501","Notomys carpentarius",66761
"5502","Podanomalus aistoni",66759
"5503","Hapalotis cervinus",66759
"5504","Notomys fuscus eyreius",156335
"5505","Notomys filmeri",156335
"5506","Ascopharynx fuscus",156335
"5507","Notomys sturti",3608617
"5508","Hapalotis longicaudata",3608617
"5509","Notomys megalotis",3608620
"5510","Notomys mitchellii macropus",640019
"5511","Notomys mitchellii alutacea",640019
"5512","Hapalotis gouldi",640019
"5513","Hapalotis richardsonii",640019
